[1, 'label']	37
[29, 'p1', 'verse', 'v8', 'label']	8
[30, 'p1', 'verse', 'v8', 'content']	one cherub on the one end, and one cherub on the other end. Of one piece with the mercy seat he made the cherubim on its two ends.
['v008_ESV_EXO_037', 31, 'p1', 'verse', 'v8', 'plain_text']	8 one cherub on the one end, and one cherub on the other end. Of one piece with the mercy seat he made the cherubim on its two ends.
[32, 'p1', 'verse', 'v9', 'label']	9
[33, 'p1', 'verse', 'v9', 'content']	The cherubim spread out their wings above, overshadowing the mercy seat with their wings, with their faces one to another; toward the mercy seat were the faces of the cherubim.
[34, 's1', 'heading']	Making the Table
['v009_ESV_EXO_037', 35, 'p1', 'verse', 'v9', 'plain_text']	9 The cherubim spread out their wings above, overshadowing the mercy seat with their wings, with their faces one to another; toward the mercy seat were the faces of the cherubim.
[36, 'p2', 'verse', 'v10', 'label']	10
[37, 'p2', 'verse', 'v10', 'note', 'x']	#For ver. 10-16, see ch.25:23-29
[38, 'p2', 'verse', 'v10', 'content']	He also made the table of acacia wood. Two cubits was its length, a cubit its breadth, and a cubit and a half its height.
['v010_ESV_EXO_037', 39, 'p2', 'verse', 'v10', 'plain_text']	10 He also made the table of acacia wood. Two cubits was its length, a cubit its breadth, and a cubit and a half its height.
[40, 'p2', 'verse', 'v11', 'label']	11
[41, 'p2', 'verse', 'v11', 'content']	And he overlaid it with pure gold, and made a molding of gold around it.
['v011_ESV_EXO_037', 42, 'p2', 'verse', 'v11', 'plain_text']	11 And he overlaid it with pure gold, and made a molding of gold around it.
[43, 'p2', 'verse', 'v12', 'label']	12
[44, 'p2', 'verse', 'v12', 'content']	And he made a rim around it a handbreadth
[45, 'p2', 'verse', 'v12', 'note', 'f']	#37:12Ahandbreadthwas about 3 inches or 7.5 centimeters
[46, 'p2', 'verse', 'v12', 'content']	wide, and made a molding of gold around the rim.
['v012_ESV_EXO_037', 47, 'p2', 'verse', 'v12', 'plain_text']	12 And he made a rim around it a handbreadth wide, and made a molding of gold around the rim.
[48, 'p2', 'verse', 'v13', 'label']	13
[49, 'p2', 'verse', 'v13', 'content']	He cast for it four rings of gold and fastened the rings to the four corners at its four legs.
['v013_ESV_EXO_037', 50, 'p2', 'verse', 'v13', 'plain_text']	13 He cast for it four rings of gold and fastened the rings to the four corners at its four legs.
[51, 'p2', 'verse', 'v14', 'label']	14
[52, 'p2', 'verse', 'v14', 'content']	Close to the frame were the rings, as holders for the poles to carry the table.
['v014_ESV_EXO_037', 53, 'p2', 'verse', 'v14', 'plain_text']	14 Close to the frame were the rings, as holders for the poles to carry the table.
[54, 'p2', 'verse', 'v15', 'label']	15
[55, 'p2', 'verse', 'v15', 'content']	He made the poles of acacia wood to carry the table, and overlaid them with gold.
['v015_ESV_EXO_037', 56, 'p2', 'verse', 'v15', 'plain_text']	15 He made the poles of acacia wood to carry the table, and overlaid them with gold.
[57, 'p2', 'verse', 'v16', 'label']	16
[58, 'p2', 'verse', 'v16', 'content']	And he made the vessels of pure gold that were to be on the table, its plates and dishes for incense, and its bowls and flagons with which to pour drink offerings.
[59, 's1', 'heading']	Making the Lampstand
['v016_ESV_EXO_037', 60, 'p2', 'verse', 'v16', 'plain_text']	16 And he made the vessels of pure gold that were to be on the table, its plates and dishes for incense, and its bowls and flagons with which to pour drink offerings.
[61, 'p3', 'verse', 'v17', 'label']	17
[62, 'p3', 'verse', 'v17', 'note', 'x']	#For ver. 17-24, see ch.25:31-39
[63, 'p3', 'verse', 'v17', 'content']	He also made the lampstand of pure gold. He made the lampstand of hammered work. Its base, its stem, its cups, its calyxes, and its flowers were of one piece with it.
['v017_ESV_EXO_037', 64, 'p3', 'verse', 'v17', 'plain_text']	17 He also made the lampstand of pure gold. He made the lampstand of hammered work. Its base, its stem, its cups, its calyxes, and its flowers were of one piece with it.
[65, 'p3', 'verse', 'v18', 'label']	18
[66, 'p3', 'verse', 'v18', 'content']	And there were six branches going out of its sides, three branches of the lampstand out of one side of it and three branches of the lampstand out of the other side of it;
['v018_ESV_EXO_037', 67, 'p3', 'verse', 'v18', 'plain_text']	18 And there were six branches going out of its sides, three branches of the lampstand out of one side of it and three branches of the lampstand out of the other side of it;
[68, 'p3', 'verse', 'v19', 'label']	19
[69, 'p3', 'verse', 'v19', 'content']	three cups made like almond blossoms, each with calyx and flower, on one branch, and three cups made like almond blossoms, each with calyx and flower, on the other branch—so for the six branches going out of the lampstand.
['v019_ESV_EXO_037', 70, 'p3', 'verse', 'v19', 'plain_text']	19 three cups made like almond blossoms, each with calyx and flower, on one branch, and three cups made like almond blossoms, each with calyx and flower, on the other branch—so for the six branches going out of the lampstand.
[71, 'p3', 'verse', 'v20', 'label']	20
[72, 'p3', 'verse', 'v20', 'content']	And on the lampstand itself were four cups made like almond blossoms, with their calyxes and flowers,
['v020_ESV_EXO_037', 73, 'p3', 'verse', 'v20', 'plain_text']	20 And on the lampstand itself were four cups made like almond blossoms, with their calyxes and flowers,
[74, 'p3', 'verse', 'v21', 'label']	21
[75, 'p3', 'verse', 'v21', 'content']	and a calyx of one piece with it under each pair of the six branches going out of it.
['v021_ESV_EXO_037', 76, 'p3', 'verse', 'v21', 'plain_text']	21 and a calyx of one piece with it under each pair of the six branches going out of it.
[77, 'p3', 'verse', 'v22', 'label']	22
[78, 'p3', 'verse', 'v22', 'content']	Their calyxes and their branches were of one piece with it. The whole of it was a single piece of hammered work of pure gold.
['v022_ESV_EXO_037', 79, 'p3', 'verse', 'v22', 'plain_text']	22 Their calyxes and their branches were of one piece with it. The whole of it was a single piece of hammered work of pure gold.
[80, 'p3', 'verse', 'v23', 'label']	23
[81, 'p3', 'verse', 'v23', 'content']	And he made its seven lamps and its tongs and its trays of pure gold.
['v023_ESV_EXO_037', 82, 'p3', 'verse', 'v23', 'plain_text']	23 And he made its seven lamps and its tongs and its trays of pure gold.
[83, 'p3', 'verse', 'v24', 'label']	24
[84, 'p3', 'verse', 'v24', 'content']	He made it and all its utensils out of a talent
[85, 'p3', 'verse', 'v24', 'note', 'f']	#37:24Atalentwas about 75 pounds or 34 kilograms
[86, 'p3', 'verse', 'v24', 'content']	of pure gold.
[87, 's1', 'heading']	Making the Altar of Incense
['v024_ESV_EXO_037', 88, 'p3', 'verse', 'v24', 'plain_text']	24 He made it and all its utensils out of a talent of pure gold.
[89, 'p4', 'verse', 'v25', 'label']	25
[90, 'p4', 'verse', 'v25', 'note', 'x']	#For ver. 25-28, see ch.30:1-5
[91, 'p4', 'verse', 'v25', 'content']	He made the altar of incense of acacia wood. Its length was a cubit, and its breadth was a cubit. It was square, and two cubits was its height. Its horns were of one piece with it.
['v025_ESV_EXO_037', 92, 'p4', 'verse', 'v25', 'plain_text']	25 He made the altar of incense of acacia wood. Its length was a cubit, and its breadth was a cubit. It was square, and two cubits was its height. Its horns were of one piece with it.
[93, 'p4', 'verse', 'v26', 'label']	26
[94, 'p4', 'verse', 'v26', 'content']	He overlaid it with pure gold, its top and around its sides and its horns. And he made a molding of gold around it,
['v026_ESV_EXO_037', 95, 'p4', 'verse', 'v26', 'plain_text']	26 He overlaid it with pure gold, its top and around its sides and its horns. And he made a molding of gold around it,
[96, 'p4', 'verse', 'v27', 'label']	27
[97, 'p4', 'verse', 'v27', 'content']	and made two rings of gold on it under its molding, on two opposite sides of it, as holders for the poles with which to carry it.
['v027_ESV_EXO_037', 98, 'p4', 'verse', 'v27', 'plain_text']	27 and made two rings of gold on it under its molding, on two opposite sides of it, as holders for the poles with which to carry it.
[99, 'p4', 'verse', 'v28', 'label']	28
[100, 'p4', 'verse', 'v28', 'content']	And he made the poles of acacia wood and overlaid them with gold.
['v028_ESV_EXO_037', 101, 'p4', 'verse', 'v28', 'plain_text']	28 And he made the poles of acacia wood and overlaid them with gold.
[102, 'p5', 'verse', 'v29', 'label']	29
[103, 'p5', 'verse', 'v29', 'note', 'x']	#ch.30:23,24,34,35
[104, 'p5', 'verse', 'v29', 'content']	He made the holy anointing oil also, and the
[105, 'p5', 'verse', 'v29', 'note', 'x']	#ch.30:7
[106, 'p5', 'verse', 'v29', 'content']	pure fragrant incense, blended as by the perfumer.
['v029_ESV_EXO_037', 107, 'p5', 'verse', 'v29', 'plain_text']	29 He made the holy anointing oil also, and the pure fragrant incense, blended as by the perfumer.
