[1, 'label']	33
[48, 'p2', 'verse', 'v6', 'content']	Therefore the people of Israel stripped themselves of their ornaments, from Mount Horeb onward.
[49, 's1', 'heading']	The Tent of Meeting
['v006_ESV_EXO_033', 50, 'p2', 'verse', 'v6', 'plain_text']	6 Therefore the people of Israel stripped themselves of their ornaments, from Mount Horeb onward.
[51, 'p3', 'verse', 'v7', 'label']	7
[52, 'p3', 'verse', 'v7', 'content']	Now Moses used to take the tent and pitch it outside the camp, far off from the camp, and
[53, 'p3', 'verse', 'v7', 'note', 'x']	#ch.29:42,43
[54, 'p3', 'verse', 'v7', 'content']	he called it the tent of meeting. And everyone who
[55, 'p3', 'verse', 'v7', 'note', 'x']	#Deut. 4:29;2 Sam. 21:1;1 Chr. 16:10,11;Ps. 40:16
[56, 'p3', 'verse', 'v7', 'content']	sought the
[57, 'p3', 'verse', 'v7', 'nd']	Lord
[58, 'p3', 'verse', 'v7', 'content']	would go out to the tent of meeting, which was outside the camp.
['v007_ESV_EXO_033', 59, 'p3', 'verse', 'v7', 'plain_text']	7 Now Moses used to take the tent and pitch it outside the camp, far off from the camp, and he called it the tent of meeting. And everyone who sought the Lord would go out to the tent of meeting, which was outside the camp.
[60, 'p3', 'verse', 'v8', 'label']	8
[61, 'p3', 'verse', 'v8', 'content']	Whenever Moses went out to the tent, all the people would rise up, and
[62, 'p3', 'verse', 'v8', 'note', 'x']	#[Num. 16:27]
[63, 'p3', 'verse', 'v8', 'content']	each would stand at his tent door, and watch Moses until he had gone into the tent.
['v008_ESV_EXO_033', 64, 'p3', 'verse', 'v8', 'plain_text']	8 Whenever Moses went out to the tent, all the people would rise up, and each would stand at his tent door, and watch Moses until he had gone into the tent.
[65, 'p3', 'verse', 'v9', 'label']	9
[66, 'p3', 'verse', 'v9', 'content']	When Moses entered the tent, the
[67, 'p3', 'verse', 'v9', 'note', 'x']	#See ch.13:21
[68, 'p3', 'verse', 'v9', 'content']	pillar of cloud would descend and stand at the entrance of the tent, and the
[69, 'p3', 'verse', 'v9', 'nd']	Lord
[70, 'p3', 'verse', 'v9', 'note', 'f']	#33:9Hebrewhe
[71, 'p3', 'verse', 'v9', 'content']	would speak with Moses.
['v009_ESV_EXO_033', 72, 'p3', 'verse', 'v9', 'plain_text']	9 When Moses entered the tent, the pillar of cloud would descend and stand at the entrance of the tent, and the Lord would speak with Moses.
[73, 'p3', 'verse', 'v10', 'label']	10
[74, 'p3', 'verse', 'v10', 'content']	And when all the people saw the pillar of cloud standing at the entrance of the tent, all the people would rise up and worship, each at his tent door.
['v010_ESV_EXO_033', 75, 'p3', 'verse', 'v10', 'plain_text']	10 And when all the people saw the pillar of cloud standing at the entrance of the tent, all the people would rise up and worship, each at his tent door.
[76, 'p3', 'verse', 'v11', 'label']	11
[77, 'p3', 'verse', 'v11', 'content']	Thus
[78, 'p3', 'verse', 'v11', 'note', 'x']	#Num. 12:8;Deut. 34:10;SeeGen. 32:30
[79, 'p3', 'verse', 'v11', 'content']	the
[80, 'p3', 'verse', 'v11', 'nd']	Lord
[81, 'p3', 'verse', 'v11', 'content']	used to speak to Moses face to face, as a man speaks to his friend. When Moses turned again into the camp, his
[82, 'p3', 'verse', 'v11', 'note', 'x']	#ch.17:9,10;24:13;32:17
[83, 'p3', 'verse', 'v11', 'content']	assistant Joshua the son of Nun, a young man, would not depart from the tent.
[84, 's1', 'heading']	Moses’ Intercession
['v011_ESV_EXO_033', 85, 'p3', 'verse', 'v11', 'plain_text']	11 Thus the Lord used to speak to Moses face to face, as a man speaks to his friend. When Moses turned again into the camp, his assistant Joshua the son of Nun, a young man, would not depart from the tent.
[86, 'p4', 'verse', 'v12', 'label']	12
[87, 'p4', 'verse', 'v12', 'content']	Moses said to the
[88, 'p4', 'verse', 'v12', 'nd']	Lord
[89, 'p4', 'verse', 'v12', 'content']	, “See,
[90, 'p4', 'verse', 'v12', 'note', 'x']	#ch.32:34
[91, 'p4', 'verse', 'v12', 'content']	you say to me, ‘Bring up this people,’ but you have not let me know whom you will send with me. Yet you have said,
[92, 'p4', 'verse', 'v12', 'note', 'x']	#ver.17
[93, 'p4', 'verse', 'v12', 'content']	‘I know you by name, and you have also found favor in my sight.’
['v012_ESV_EXO_033', 94, 'p4', 'verse', 'v12', 'plain_text']	12 Moses said to the Lord , “See, you say to me, ‘Bring up this people,’ but you have not let me know whom you will send with me. Yet you have said, ‘I know you by name, and you have also found favor in my sight.’
[95, 'p4', 'verse', 'v13', 'label']	13
[96, 'p4', 'verse', 'v13', 'content']	Now therefore, if I have found favor in your sight, please
[97, 'p4', 'verse', 'v13', 'note', 'x']	#Ps. 25:4;[Ps. 103:7]
[98, 'p4', 'verse', 'v13', 'content']	show me now your ways, that I may know you in order to find favor in your sight. Consider too that this nation is
[99, 'p4', 'verse', 'v13', 'note', 'x']	#Deut. 9:29;[Joel 2:17]
[100, 'p4', 'verse', 'v13', 'content']	your people.”
['v013_ESV_EXO_033', 101, 'p4', 'verse', 'v13', 'plain_text']	13 Now therefore, if I have found favor in your sight, please show me now your ways, that I may know you in order to find favor in your sight. Consider too that this nation is your people.”
[102, 'p4', 'verse', 'v14', 'label']	14
[103, 'p4', 'verse', 'v14', 'content']	And he said,
[104, 'p4', 'verse', 'v14', 'note', 'x']	#Josh. 1:5;Isa. 63:9;See ch.40:34-38
[105, 'p4', 'verse', 'v14', 'content']	“My presence will go with you, and
[106, 'p4', 'verse', 'v14', 'note', 'x']	#Deut. 3:20;Josh. 21:44;22:4;23:1;[Ps. 95:11]
[107, 'p4', 'verse', 'v14', 'content']	I will give you rest.”
['v014_ESV_EXO_033', 108, 'p4', 'verse', 'v14', 'plain_text']	14 And he said, “My presence will go with you, and I will give you rest.”
[109, 'p4', 'verse', 'v15', 'label']	15
[110, 'p4', 'verse', 'v15', 'content']	And he said to him,
[111, 'p4', 'verse', 'v15', 'note', 'x']	#[ver.1-3]
[112, 'p4', 'verse', 'v15', 'content']	“If your presence will not go with me, do not bring us up from here.
['v015_ESV_EXO_033', 113, 'p4', 'verse', 'v15', 'plain_text']	15 And he said to him, “If your presence will not go with me, do not bring us up from here.
[114, 'p4', 'verse', 'v16', 'label']	16
[115, 'p4', 'verse', 'v16', 'content']	For how shall it be known that I have found favor in your sight, I and your people?
[116, 'p4', 'verse', 'v16', 'note', 'x']	#Num. 14:14
[117, 'p4', 'verse', 'v16', 'content']	Is it not in your going with us,
[118, 'p4', 'verse', 'v16', 'note', 'x']	#ch.19:5,6;1 Kgs. 8:53
[119, 'p4', 'verse', 'v16', 'content']	so that we are distinct, I and your people, from every other people on the face of the earth?”
['v016_ESV_EXO_033', 120, 'p4', 'verse', 'v16', 'plain_text']	16 For how shall it be known that I have found favor in your sight, I and your people? Is it not in your going with us, so that we are distinct, I and your people, from every other people on the face of the earth?”
[121, 'p5', 'verse', 'v17', 'label']	17
[122, 'p5', 'verse', 'v17', 'content']	And the
[123, 'p5', 'verse', 'v17', 'nd']	Lord
[124, 'p5', 'verse', 'v17', 'content']	said to Moses, “This very thing that you have spoken I will do,
[125, 'p5', 'verse', 'v17', 'note', 'x']	#ver.12, 13
[126, 'p5', 'verse', 'v17', 'content']	for you have found favor in my sight, and I know you by name.”
['v017_ESV_EXO_033', 127, 'p5', 'verse', 'v17', 'plain_text']	17 And the Lord said to Moses, “This very thing that you have spoken I will do, for you have found favor in my sight, and I know you by name.”
[128, 'p5', 'verse', 'v18', 'label']	18
[129, 'p5', 'verse', 'v18', 'content']	Moses said, “Please
[130, 'p5', 'verse', 'v18', 'note', 'x']	#[ver. 20;1 Tim. 6:16]
[131, 'p5', 'verse', 'v18', 'content']	show me your glory.”
['v018_ESV_EXO_033', 132, 'p5', 'verse', 'v18', 'plain_text']	18 Moses said, “Please show me your glory.”
[133, 'p5', 'verse', 'v19', 'label']	19
[134, 'p5', 'verse', 'v19', 'content']	And he said,
[135, 'p5', 'verse', 'v19', 'note', 'x']	#Ps. 31:19;Jer. 31:14;[ch.34:5-7]
[136, 'p5', 'verse', 'v19', 'content']	“I will make all my goodness pass before you and will proclaim before you my name ‘The
[137, 'p5', 'verse', 'v19', 'nd']	Lord
[138, 'p5', 'verse', 'v19', 'content']	.’ And
[139, 'p5', 'verse', 'v19', 'note', 'x']	#CitedRom. 9:15
[140, 'p5', 'verse', 'v19', 'content']	I will be gracious to whom I will be gracious, and will show mercy on whom I will show mercy.
['v019_ESV_EXO_033', 141, 'p5', 'verse', 'v19', 'plain_text']	19 And he said, “I will make all my goodness pass before you and will proclaim before you my name ‘The Lord .’ And I will be gracious to whom I will be gracious, and will show mercy on whom I will show mercy.
[142, 'p5', 'verse', 'v20', 'label']	20
[143, 'p5', 'verse', 'v20', 'content']	But,” he said, “you cannot see my face, for
[144, 'p5', 'verse', 'v20', 'note', 'x']	#Gen. 32:30;Deut. 5:24;Judg. 6:22,23;13:22;Isa. 6:5;Rev. 1:17;[ch.24:10, 11]
[145, 'p5', 'verse', 'v20', 'content']	man shall not see me and live.”
['v020_ESV_EXO_033', 146, 'p5', 'verse', 'v20', 'plain_text']	20 But,” he said, “you cannot see my face, for man shall not see me and live.”
[147, 'p5', 'verse', 'v21', 'label']	21
[148, 'p5', 'verse', 'v21', 'content']	And the
[149, 'p5', 'verse', 'v21', 'nd']	Lord
[150, 'p5', 'verse', 'v21', 'content']	said, “Behold, there is a place by me where you shall stand on the rock,
['v021_ESV_EXO_033', 151, 'p5', 'verse', 'v21', 'plain_text']	21 And the Lord said, “Behold, there is a place by me where you shall stand on the rock,
[152, 'p5', 'verse', 'v22', 'label']	22
[153, 'p5', 'verse', 'v22', 'content']	and while my glory passes by I will put you in a
[154, 'p5', 'verse', 'v22', 'note', 'x']	#Isa. 2:21
[155, 'p5', 'verse', 'v22', 'content']	cleft of the rock, and I will
[156, 'p5', 'verse', 'v22', 'note', 'x']	#Ps. 91:1,4
[157, 'p5', 'verse', 'v22', 'content']	cover you with my hand until I have passed by.
['v022_ESV_EXO_033', 158, 'p5', 'verse', 'v22', 'plain_text']	22 and while my glory passes by I will put you in a cleft of the rock, and I will cover you with my hand until I have passed by.
[159, 'p5', 'verse', 'v23', 'label']	23
[160, 'p5', 'verse', 'v23', 'content']	Then I will take away my hand, and you shall see my back, but my face shall
[161, 'p5', 'verse', 'v23', 'note', 'x']	#ver.20;John 1:18;1 Tim. 6:16;1 John 4:12
[162, 'p5', 'verse', 'v23', 'content']	not be seen.”
['v023_ESV_EXO_033', 163, 'p5', 'verse', 'v23', 'plain_text']	23 Then I will take away my hand, and you shall see my back, but my face shall not be seen.”
