[1, 'label']	24
[78, 'p3', 'verse', 'v11', 'label']	11
[79, 'p3', 'verse', 'v11', 'content']	And he did not lay his hand on the chief men of the people of Israel; they beheld God, and
[80, 'p3', 'verse', 'v11', 'note', 'x']	#[ch.18:12;Gen. 31:54]
[81, 'p3', 'verse', 'v11', 'content']	ate and drank.
['v011_ESV_EXO_024', 82, 'p3', 'verse', 'v11', 'plain_text']	11 And he did not lay his hand on the chief men of the people of Israel; they beheld God, and ate and drank.
[83, 'p4', 'verse', 'v12', 'label']	12
[84, 'p4', 'verse', 'v12', 'content']	The
[85, 'p4', 'verse', 'v12', 'nd']	Lord
[86, 'p4', 'verse', 'v12', 'content']	said to Moses,
[87, 'p4', 'verse', 'v12', 'note', 'x']	#ver.2, 15, 18
[88, 'p4', 'verse', 'v12', 'content']	“Come up to me on the mountain and wait there, that I may give you the
[89, 'p4', 'verse', 'v12', 'note', 'x']	#ch.31:18;32:15,16;Deut. 5:22
[90, 'p4', 'verse', 'v12', 'content']	tablets of stone, with the law and the commandment, which I have written for their instruction.”
['v012_ESV_EXO_024', 91, 'p4', 'verse', 'v12', 'plain_text']	12 The Lord said to Moses, “Come up to me on the mountain and wait there, that I may give you the tablets of stone, with the law and the commandment, which I have written for their instruction.”
[92, 'p4', 'verse', 'v13', 'label']	13
[93, 'p4', 'verse', 'v13', 'content']	So Moses rose with his assistant
[94, 'p4', 'verse', 'v13', 'note', 'x']	#ch.33:11;[ch.17:9,10]
[95, 'p4', 'verse', 'v13', 'content']	Joshua, and Moses went up
[96, 'p4', 'verse', 'v13', 'note', 'x']	#See ch.3:1
[97, 'p4', 'verse', 'v13', 'content']	into the mountain of God.
['v013_ESV_EXO_024', 98, 'p4', 'verse', 'v13', 'plain_text']	13 So Moses rose with his assistant Joshua, and Moses went up into the mountain of God.
[99, 'p4', 'verse', 'v14', 'label']	14
[100, 'p4', 'verse', 'v14', 'content']	And he said to the elders, “Wait here for us until we return to you. And behold, Aaron and
[101, 'p4', 'verse', 'v14', 'note', 'x']	#ch.17:10,12;31:2
[102, 'p4', 'verse', 'v14', 'content']	Hur are with you. Whoever has a dispute, let him go to them.”
['v014_ESV_EXO_024', 103, 'p4', 'verse', 'v14', 'plain_text']	14 And he said to the elders, “Wait here for us until we return to you. And behold, Aaron and Hur are with you. Whoever has a dispute, let him go to them.”
[104, 'p5', 'verse', 'v15', 'label']	15
[105, 'p5', 'verse', 'v15', 'content']	Then Moses went up on the mountain, and
[106, 'p5', 'verse', 'v15', 'note', 'x']	#ch.19:9,16;[Matt. 17:5]
[107, 'p5', 'verse', 'v15', 'content']	the cloud covered the mountain.
['v015_ESV_EXO_024', 108, 'p5', 'verse', 'v15', 'plain_text']	15 Then Moses went up on the mountain, and the cloud covered the mountain.
[109, 'p5', 'verse', 'v16', 'label']	16
[110, 'p5', 'verse', 'v16', 'note', 'x']	#ch.16:10;Lev. 9:23;Num. 14:10;16:42
[111, 'p5', 'verse', 'v16', 'content']	The glory of the
[112, 'p5', 'verse', 'v16', 'nd']	Lord
[113, 'p5', 'verse', 'v16', 'content']	dwelt on Mount Sinai, and the cloud covered it six days. And on the seventh day he called to Moses out of the midst of the cloud.
['v016_ESV_EXO_024', 114, 'p5', 'verse', 'v16', 'plain_text']	16 The glory of the Lord dwelt on Mount Sinai, and the cloud covered it six days. And on the seventh day he called to Moses out of the midst of the cloud.
[115, 'p5', 'verse', 'v17', 'label']	17
[116, 'p5', 'verse', 'v17', 'content']	Now the appearance of the glory of the
[117, 'p5', 'verse', 'v17', 'nd']	Lord
[118, 'p5', 'verse', 'v17', 'content']	was like a
[119, 'p5', 'verse', 'v17', 'note', 'x']	#ch.3:2;19:18;Deut. 4:36;Heb. 12:18,29
[120, 'p5', 'verse', 'v17', 'content']	devouring fire on the top of the mountain in the sight of the people of Israel.
['v017_ESV_EXO_024', 121, 'p5', 'verse', 'v17', 'plain_text']	17 Now the appearance of the glory of the Lord was like a devouring fire on the top of the mountain in the sight of the people of Israel.
[122, 'p5', 'verse', 'v18', 'label']	18
[123, 'p5', 'verse', 'v18', 'content']	Moses entered the cloud and went up on the mountain. And Moses
[124, 'p5', 'verse', 'v18', 'note', 'x']	#ch.34:28;Deut. 9:9,18,25;10:10
[125, 'p5', 'verse', 'v18', 'content']	was on the mountain forty days and forty nights.
['v018_ESV_EXO_024', 126, 'p5', 'verse', 'v18', 'plain_text']	18 Moses entered the cloud and went up on the mountain. And Moses was on the mountain forty days and forty nights.
